Time,virion_half_life,dip_half_life,ifn_half_life,Global IFN Concentration Per Cell,Total Extracellular Virions,Total Extracellular DIPs,Percentage Dead Cells,Percentage Susceptible Cells,Percentage Infected Cells,Percentage Infected DIP-only Cells,Percentage Infected Both Cells,Percentage Antiviral Cells,Regrowth Count,Percentage Susceptible and Antiviral (Real Susceptible cells without regrowthed ones) Cells,Percentage Regrowthed or Regrowthed and Antiviral Cells,Probability Virion Infection,Probability DIP Infection,Per Particle Infection Chance RHO,Total Local Particles,Plaque Percentage,max_global_IFN,time_all_cells_uninfected,Percentage Uninfected Cells,num_plaques,GRID_SIZE,TIMESTEP,IFN_DELAY,STD_IFN_DELAY,ALPHA,RHO,TAU,BURST_SIZE_V,REGROWTH_MEAN,REGROWTH_STD,TIME_STEPS,MEAN_LYSIS_TIME,STANDARD_LYSIS_TIME,init_v_pfu_per_cell,init_d_pfu_per_cell,MEAN_ANTI_TIME_Per_Cell,STD_ANTI_TIME,R,BURST_SIZE_D,H,option,d_pfu_initial,v_pfu_initial,virionOnlyInfected,dipOnlyInfected,bothInfected,totalDeadFromV,totalDeadFromBoth,virionDiffusionRate,dipDiffusionRate,k_JumpR,jumpRadiusV,jumpRadiusD,jumpRandomly,par_celltocell_random,allowVirionJump,allowDIPJump,IFN_wave_radius,ifnWave,ifnBothFold,D_only_IFN_stimulate_ratio,BOTH_IFN_stimulate_ratio,totalRandomJumpVirions,totalRandomJumpDIPs,dipAdvantage
0,3.2,3.2,0.0,-0.000173,28,88,0.0,99.948061,0.051939,0.034626,0.0,0.0,0,99.948061,0.0,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.018,116,0.0,-1.0,-1.0,99.948061,0,76,1,0,0,0.0,0.018,0.0,800,24.0,6.0,26,5.0,1.25,0.00606,0.017313,-1.0,-1.0,0.0,900,-1.0,4,35,100,1,2,0,0,0,0,0,0.5,0,0,False,False,False,False,0,False,0.0,5.0,10.0,0,0,1.125
1,3.2,3.2,0.0,-0.000173,23,86,0.0,99.930748,0.069252,0.051939,0.0,0.0,0,99.930748,0.0,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.018,109,0.0,-1.0,-1.0,99.930748,0,76,1,0,0,0.0,0.018,0.0,800,24.0,6.0,26,5.0,1.25,0.00606,0.017313,-1.0,-1.0,0.0,900,-1.0,4,35,100,1,3,0,0,0,0,0,0.5,0,0,False,False,False,False,0,False,0.0,5.0,10.0,0,0,1.125
2,3.2,3.2,0.0,-0.000173,19,84,0.0,99.948061,0.051939,0.034626,0.0,0.0,0,99.948061,0.0,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.018,103,0.0,-1.0,-1.0,99.948061,0,76,1,0,0,0.0,0.018,0.0,800,24.0,6.0,26,5.0,1.25,0.00606,0.017313,-1.0,-1.0,0.0,900,-1.0,4,35,100,1,2,0,0,0,0,0,0.5,0,0,False,False,False,False,0,False,0.0,5.0,10.0,0,0,1.125
3,3.2,3.2,0.0,-0.000173,15,83,0.0,99.948061,0.051939,0.034626,0.0,0.0,0,99.948061,0.0,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.018,98,0.0,-1.0,-1.0,99.948061,0,76,1,0,0,0.0,0.018,0.0,800,24.0,6.0,26,5.0,1.25,0.00606,0.017313,-1.0,-1.0,0.0,900,-1.0,4,35,100,1,2,0,0,0,0,0,0.5,0,0,False,False,False,False,0,False,0.0,5.0,10.0,0,0,1.125
4,3.2,3.2,0.0,-0.000173,12,82,0.0,99.913435,0.086565,0.069252,0.0,0.0,0,99.913435,0.0,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.018,94,0.0,-1.0,-1.0,99.913435,0,76,1,0,0,0.0,0.018,0.0,800,24.0,6.0,26,5.0,1.25,0.00606,0.017313,-1.0,-1.0,0.0,900,-1.0,4,35,100,1,4,0,0,0,0,0,0.5,0,0,False,False,False,False,0,False,0.0,5.0,10.0,0,0,1.125
5,3.2,3.2,0.0,-0.000173,10,81,0.0,99.965374,0.034626,0.017313,0.0,0.0,0,99.965374,0.0,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.018,91,0.0,-1.0,-1.0,99.965374,0,76,1,0,0,0.0,0.018,0.0,800,24.0,6.0,26,5.0,1.25,0.00606,0.017313,-1.0,-1.0,0.0,900,-1.0,4,35,100,1,1,0,0,0,0,0,0.5,0,0,False,False,False,False,0,False,0.0,5.0,10.0,0,0,1.125
6,3.2,3.2,0.0,-0.000173,684,80,0.017313,99.982687,0.0,0.0,0.0,0.0,0,99.982687,0.0,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.018,764,0.017313,-1.0,-1.0,99.982687,0,76,1,0,0,0.0,0.018,0.0,800,24.0,6.0,26,5.0,1.25,0.00606,0.017313,-1.0,-1.0,0.0,900,-1.0,4,35,100,0,0,0,1,0,0,0,0.5,0,0,False,False,False,False,0,False,0.0,5.0,10.0,0,0,1.125
7,3.2,3.2,0.0,-0.000173,584,79,0.017313,99.757618,0.225069,0.034626,0.0,0.0,0,99.757618,0.0,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.018,663,0.017313,-1.0,-1.0,99.757618,0,76,1,0,0,0.0,0.018,0.0,800,24.0,6.0,26,5.0,1.25,0.00606,0.017313,-1.0,-1.0,0.0,900,-1.0,4,35,100,11,2,0,1,0,0,0,0.5,0,0,False,False,False,False,0,False,0.0,5.0,10.0,0,0,1.125
8,3.2,3.2,0.0,-0.000173,524,78,0.017313,99.636427,0.34626,0.017313,0.0,0.0,0,99.636427,0.0,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.018,602,0.017313,-1.0,-1.0,99.636427,0,76,1,0,0,0.0,0.018,0.0,800,24.0,6.0,26,5.0,1.25,0.00606,0.017313,-1.0,-1.0,0.0,900,-1.0,4,35,100,19,1,0,1,0,0,0,0.5,0,0,False,False,False,False,0,False,0.0,5.0,10.0,0,0,1.125
9,3.2,3.2,0.0,-0.000174,484,78,0.017313,99.411357,0.57133,0.034626,0.0,0.0,0,99.411357,0.0,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.018,562,0.017313,-1.0,-1.0,99.411357,0,76,1,0,0,0.0,0.018,0.0,800,24.0,6.0,26,5.0,1.25,0.00606,0.017313,-1.0,-1.0,0.0,900,-1.0,4,35,100,31,2,0,1,0,0,0,0.5,0,0,False,False,False,False,0,False,0.0,5.0,10.0,0,0,1.125
10,3.2,3.2,0.0,-0.000174,462,78,0.017313,99.25554,0.727147,0.051939,0.0,0.0,0,99.25554,0.0,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.018,540,0.017313,-1.0,-1.0,99.25554,0,76,1,0,0,0.0,0.018,0.0,800,24.0,6.0,26,5.0,1.25,0.00606,0.017313,-1.0,-1.0,0.0,900,-1.0,4,35,100,39,3,0,1,0,0,0,0.5,0,0,False,False,False,False,0,False,0.0,5.0,10.0,0,0,1.125
11,3.2,3.2,0.0,-0.000174,448,78,0.017313,99.203601,0.779086,0.017313,0.0,0.0,0,99.203601,0.0,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.018,526,0.017313,-1.0,-1.0,99.203601,0,76,1,0,0,0.0,0.018,0.0,800,24.0,6.0,26,5.0,1.25,0.00606,0.017313,-1.0,-1.0,0.0,900,-1.0,4,35,100,44,1,0,1,0,0,0,0.5,0,0,False,False,False,False,0,False,0.0,5.0,10.0,0,0,1.125
12,3.2,3.2,0.0,-0.000174,3109,78,0.086565,99.099723,0.813712,0.034626,0.0,0.0,0,99.099723,0.0,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.018,3187,0.086565,-1.0,-1.0,99.099723,0,76,1,0,0,0.0,0.018,0.0,800,24.0,6.0,26,5.0,1.25,0.00606,0.017313,-1.0,-1.0,0.0,900,-1.0,4,35,100,45,2,0,5,0,0,0,0.5,0,0,False,False,False,False,0,False,0.0,5.0,10.0,0,0,1.125
13,3.2,3.2,0.0,-0.000174,5863,75,0.17313,98.16482,1.66205,0.034626,0.0,0.0,0,98.16482,0.0,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.018,5938,0.17313,-1.0,-1.0,98.16482,0,76,1,0,0,0.0,0.018,0.0,800,24.0,6.0,26,5.0,1.25,0.00606,0.017313,-1.0,-1.0,0.0,900,-1.0,4,35,100,94,2,0,10,0,0,0,0.5,0,0,False,False,False,False,0,False,0.0,5.0,10.0,0,0,1.125
14,3.2,3.2,0.0,-0.000176,10423,72,0.328947,97.0741,2.596953,0.069252,0.0,0.0,0,97.0741,0.0,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.018,10495,0.328947,-1.0,-1.0,97.0741,0,76,1,0,0,0.0,0.018,0.0,800,24.0,6.0,26,5.0,1.25,0.00606,0.017313,-1.0,-1.0,0.0,900,-1.0,4,35,100,146,4,0,19,0,0,0,0.5,0,0,False,False,False,False,0,False,0.0,5.0,10.0,0,0,1.125
15,3.2,3.2,0.0,-0.000177,13752,71,0.484765,95.723684,3.791551,0.017313,0.017313,0.0,0,95.723684,0.0,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.018,13823,0.484765,-1.0,-1.0,95.723684,0,76,1,0,0,0.0,0.018,0.0,800,24.0,6.0,26,5.0,1.25,0.00606,0.017313,-1.0,-1.0,0.0,900,-1.0,4,35,100,217,1,1,28,0,0,0,0.5,0,0,False,False,False,False,0,False,0.0,5.0,10.0,0,0,1.125
16,3.2,3.2,0.0,-0.000179,17248,69,0.675208,94.477147,4.847645,0.0,0.034626,0.0,0,94.477147,0.0,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.018,17317,0.675208,-1.0,-1.0,94.477147,0,76,1,0,0,0.0,0.018,0.0,800,24.0,6.0,26,5.0,1.25,0.00606,0.017313,-1.0,-1.0,0.0,900,-1.0,4,35,100,278,0,2,39,0,0,0,0.5,0,0,False,False,False,False,0,False,0.0,5.0,10.0,0,0,1.125
17,3.2,3.2,0.0,-0.000181,18866,67,0.813712,93.161357,6.007618,0.0,0.051939,0.0,1,93.161357,0.017313,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.018,18933,0.813712,-1.0,-1.0,93.17867,0,76,1,0,0,0.0,0.018,0.0,800,24.0,6.0,26,5.0,1.25,0.00606,0.017313,-1.0,-1.0,0.0,900,-1.0,4,35,100,344,0,3,48,0,0,0,0.5,0,0,False,False,False,False,0,False,0.0,5.0,10.0,0,0,1.125
18,3.2,3.2,0.0,-0.000184,21833,64,1.004155,92.122576,6.855956,0.0,0.069252,0.0,1,92.122576,0.017313,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.018,21897,1.004155,-1.0,-1.0,92.139889,0,76,1,0,0,0.0,0.018,0.0,800,24.0,6.0,26,5.0,1.25,0.00606,0.017313,-1.0,-1.0,0.0,900,-1.0,4,35,100,392,0,4,60,0,0,0,0.5,0,0,False,False,False,False,0,False,0.0,5.0,10.0,0,0,1.125
19,3.2,3.2,0.0,-0.000184,35069,58,1.610111,91.101108,7.271468,0.0,0.103878,0.0,1,91.101108,0.017313,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.018,35127,1.610111,-1.0,-1.0,91.118421,0,76,1,0,0,0.0,0.018,0.0,800,24.0,6.0,26,5.0,1.25,0.00606,0.017313,-1.0,-1.0,0.0,900,-1.0,4,35,100,414,0,6,95,0,0,0,0.5,0,0,False,False,False,False,0,False,0.0,5.0,10.0,0,0,1.125
20,3.2,3.2,0.0,-0.000184,54256,556,2.770083,89.594875,7.635042,0.0,0.086565,0.0,0,89.594875,0.0,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.018,54812,2.770083,-1.0,-1.0,89.594875,0,76,1,0,0,0.0,0.018,0.0,800,24.0,6.0,26,5.0,1.25,0.00606,0.017313,-1.0,-1.0,0.0,900,-1.0,4,35,100,436,0,5,161,1,0,0,0.5,0,0,False,False,False,False,0,False,0.0,5.0,10.0,0,0,1.125
