Time,virion_half_life,dip_half_life,ifn_half_life,Global IFN Concentration Per Cell,Total Extracellular Virions,Total Extracellular DIPs,Percentage Dead Cells,Percentage Susceptible Cells,Percentage Infected Cells,Percentage Infected DIP-only Cells,Percentage Infected Both Cells,Percentage Antiviral Cells,Regrowth Count,Percentage Susceptible and Antiviral (Real Susceptible cells without regrowthed ones) Cells,Percentage Regrowthed or Regrowthed and Antiviral Cells,Probability Virion Infection,Probability DIP Infection,Per Particle Infection Chance RHO,Total Local Particles,Plaque Percentage,max_global_IFN,time_all_cells_uninfected,Percentage Uninfected Cells,num_plaques,GRID_SIZE,TIMESTEP,IFN_DELAY,STD_IFN_DELAY,ALPHA,RHO,TAU,BURST_SIZE_V,REGROWTH_MEAN,REGROWTH_STD,TIME_STEPS,MEAN_LYSIS_TIME,STANDARD_LYSIS_TIME,init_v_pfu_per_cell,init_d_pfu_per_cell,MEAN_ANTI_TIME_Per_Cell,STD_ANTI_TIME,R,BURST_SIZE_D,H,option,d_pfu_initial,v_pfu_initial,virionOnlyInfected,dipOnlyInfected,bothInfected,totalDeadFromV,totalDeadFromBoth,virionDiffusionRate,dipDiffusionRate,k_JumpR,jumpRadiusV,jumpRadiusD,jumpRandomly,par_celltocell_random,allowVirionJump,allowDIPJump,IFN_wave_radius,ifnWave,ifnBothFold,D_only_IFN_stimulate_ratio,BOTH_IFN_stimulate_ratio,totalRandomJumpVirions,totalRandomJumpDIPs
0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,99.99600000000001,0.004,0.0,0.0,0.0,0.0,99.99600000000001,0.0,,,0.026000000000000006,1.0,0.0,-1.0,-1.0,99.99600000000001,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
1,0.0,0.0,3.0,3.17e-05,1.0,0.0,0.0,99.99600000000001,0.004,0.0,0.0,0.0,0.0,99.99600000000001,0.0,,,0.026000000000000006,1.0,0.0,0.0,-1.0,99.99600000000001,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
2,0.0,0.0,3.0,5.6999999999999996e-05,1.0,0.0,0.0,99.99600000000001,0.004,0.0,0.0,0.0,0.0,99.99600000000001,0.0,,,0.026000000000000006,1.0,0.0,0.0793701,-1.0,99.99600000000001,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
3,0.0,0.0,3.0,7.7e-05,1.0,0.0,0.0,99.99466666666667,0.004,0.0,0.0,0.0013333333333333333,0.0,99.99466666666667,0.0013333333333333333,,,0.026000000000000006,1.0,0.0,0.1423913,-1.0,99.99466666666667,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
4,0.0,0.0,3.0,9.29e-05,1.0,0.0,0.0,99.99466666666667,0.004,0.0,0.0,0.0013333333333333333,0.0,99.99466666666667,0.0013333333333333333,,,0.026000000000000006,1.0,0.0,0.1924313,-1.0,99.99466666666667,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
5,0.0,0.0,3.0,0.00010549999999999999,1.0,0.0,0.0,99.99333333333334,0.004,0.0,0.0,0.0026666666666666666,0.0,99.99333333333334,0.0026666666666666666,,,0.026000000000000006,1.0,0.0,0.23216399999999998,-1.0,99.99333333333334,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
6,0.0,0.0,3.0,0.0001155,1.0,0.0,0.0,99.99333333333334,0.004,0.0,0.0,0.0026666666666666666,0.0,99.99333333333334,0.0026666666666666666,,,0.026000000000000006,1.0,0.0,0.2637124,-1.0,99.99333333333334,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
7,0.0,0.0,3.0,0.0001235,1.0,0.0,0.0,99.99333333333334,0.004,0.0,0.0,0.0026666666666666666,0.0,99.99333333333334,0.0026666666666666666,,,0.026000000000000006,1.0,0.0,0.2887625,-1.0,99.99333333333334,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
8,0.0,0.0,3.0,0.00012979999999999998,1.0,0.0,0.0,99.992,0.005333333333333333,0.0,0.0,0.0026666666666666666,0.0,99.992,0.0026666666666666666,,,0.026000000000000006,1.0,0.0,0.30865269999999995,-1.0,99.992,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
9,0.0,0.0,3.0,0.0001347666666666667,2.6,22.6,0.0013333333333333333,99.98933333333335,0.006666666666666667,0.0,0.0,0.0026666666666666666,0.0,99.98933333333335,0.0026666666666666666,,,0.026000000000000006,25.2,0.0013333333333333333,0.3244458,-1.0,99.98933333333335,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
10,0.0,0.0,3.0,0.00015993333333333334,2.6,22.6,0.0013333333333333333,99.97200000000001,0.024000000000000004,0.017333333333333333,0.0,0.0026666666666666666,0.0,99.97200000000001,0.0026666666666666666,,,0.026000000000000006,25.2,0.0013333333333333333,0.35926256666666667,-1.0,99.97200000000001,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.16666666666666666,0.43333333333333335,0.0,0.03333333333333333,0.0,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
11,0.0,0.0,3.0,0.0001799,2.6,22.6,0.0013333333333333333,99.96533333333333,0.03066666666666667,0.021333333333333333,0.0026666666666666666,0.0026666666666666666,0.0,99.96533333333333,0.0026666666666666666,,,0.026000000000000006,25.2,0.0013333333333333333,0.4398210333333334,-1.0,99.96533333333333,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.16666666666666666,0.5333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
12,0.0,0.0,3.0,0.0001958,2.6,22.6,0.0013333333333333333,99.96533333333333,0.03066666666666667,0.018666666666666668,0.005333333333333333,0.0026666666666666666,0.0,99.96533333333333,0.0026666666666666666,,,0.026000000000000006,25.2,0.0013333333333333333,0.5037859,-1.0,99.96533333333333,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.16666666666666666,0.4666666666666667,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
13,0.0,0.0,3.0,0.00020833333333333335,2.6,22.6,0.0013333333333333333,99.964,0.032,0.018666666666666668,0.005333333333333333,0.0026666666666666666,0.0,99.964,0.0026666666666666666,,,0.026000000000000006,25.2,0.0013333333333333333,0.5545751333333333,-1.0,99.964,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.2,0.4666666666666667,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
14,0.0,0.0,3.0,0.00022886666666666668,2.6,22.6,0.0013333333333333333,99.96266666666666,0.032,0.017333333333333333,0.006666666666666667,0.004,0.0,99.96266666666666,0.004,,,0.026000000000000006,25.2,0.0013333333333333333,0.5949027333333333,-1.0,99.96266666666666,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.2,0.43333333333333335,0.16666666666666666,0.03333333333333333,0.0,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
15,0.0,0.0,3.0,0.0006791666666666667,4.2,45.2,0.0026666666666666666,99.96133333333334,0.032,0.016,0.008,0.004,0.0,99.96133333333334,0.004,,,0.026000000000000006,49.4,0.0026666666666666666,0.6533802666666666,-1.0,99.96133333333334,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.2,0.4,0.2,0.06666666666666667,0.0,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
16,0.0,0.0,3.0,0.0011753999999999998,4.2,45.2,0.0026666666666666666,99.944,0.048,0.028000000000000004,0.010666666666666666,0.005333333333333333,0.0,99.944,0.005333333333333333,,,0.026000000000000006,49.4,0.0026666666666666666,1.7233165999999998,-1.0,99.944,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.23333333333333334,0.7,0.26666666666666666,0.06666666666666667,0.0,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
17,0.0,0.0,3.0,0.0016343666666666667,5.8,67.8,0.004,99.93599999999999,0.05466666666666667,0.03333333333333333,0.013333333333333334,0.005333333333333333,0.0,99.93599999999999,0.005333333333333333,,,0.026000000000000006,73.6,0.004,2.9840315333333334,-1.0,99.93599999999999,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.2,0.8333333333333334,0.3333333333333333,0.1,0.0,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
18,0.0,0.0,3.0,0.0020640333333333334,5.8,67.8,0.004,99.91466666666665,0.07600000000000001,0.04533333333333334,0.018666666666666665,0.005333333333333333,0.0,99.91466666666665,0.005333333333333333,,,0.026000000000000006,73.6,0.004,4.173381533333333,-1.0,99.91466666666665,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.3,1.1333333333333333,0.4666666666666667,0.1,0.0,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
19,0.0,0.0,3.0,0.0023107333333333333,5.8,67.8,0.004,99.91199999999999,0.07600000000000001,0.042666666666666665,0.021333333333333333,0.008,0.0,99.91199999999999,0.008,,,0.026000000000000006,73.6,0.004,5.280763500000001,-1.0,99.91199999999999,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.3,1.0666666666666667,0.5333333333333333,0.1,0.0,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
20,0.0,0.0,3.0,0.0024325,7.4,90.4,0.005333333333333333,99.90666666666667,0.07733333333333334,0.034666666666666665,0.029333333333333336,0.010666666666666666,0.0,99.90666666666667,0.010666666666666666,,,0.026000000000000006,97.8,0.005333333333333333,5.8709206,-1.0,99.90666666666667,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.3333333333333333,0.8666666666666667,0.7333333333333333,0.13333333333333333,0.0,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
21,0.0,0.0,3.0,0.0026656666666666673,9.0,113.0,0.006666666666666667,99.88133333333333,0.1,0.04933333333333333,0.03333333333333333,0.012,0.0,99.88133333333333,0.012,,,0.026000000000000006,122.0,0.006666666666666667,6.198123366666666,-1.0,99.88133333333333,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.43333333333333335,1.2333333333333334,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
22,0.0,0.0,3.0,0.003211333333333334,10.2,364.2,0.008,99.85733333333334,0.12000000000000001,0.07333333333333332,0.032,0.014666666666666668,0.0,99.85733333333334,0.014666666666666668,,,0.026000000000000006,374.4,0.008,6.836538733333332,-1.0,99.85733333333334,0.0,50.0,1.0,5.0,1.0,1.0,0.026000000000000006,95.0,50.0,24.0,6.0,502.0,12.0,3.0,0.0003999999999999999,0.0,-1.0,-1.0,1.0,685.0,-1.0,1.0,1.0,0.0,0.36666666666666664,1.8333333333333333,0.8,0.16666666666666666,0.03333333333333333,0.0,0.0,,0.0,0.0,False,False,False,False,0.0,False,1.0,5.0,10.0,0.0,0.0
